experiment,model,layer,source,target,direction,delta_auc,delta_auc_ci_high,delta_auc_ci_low,delta_auc_p,delta_n_boot_valid,meta_gt_auc,meta_gt_auc_ci_high,meta_gt_auc_ci_low,meta_gt_auc_p,meta_gt_n_boot_valid,meta_mj_auc,meta_mj_auc_ci_high,meta_mj_auc_ci_low,meta_mj_auc_p,meta_mj_n_boot_valid,model_label,n_B,n_C,n_questions,sample_size,source_empty_quadrants,source_label,target_label,truth_gt_auc,truth_gt_auc_ci_high,truth_gt_auc_ci_low,truth_gt_auc_p,truth_gt_n_boot_valid,truth_mj_auc,truth_mj_auc_ci_high,truth_mj_auc_ci_low,truth_mj_auc_p,truth_mj_n_boot_valid
OOD,olmo3_7b_it,18,movies,truthfulqa_binary,movies->truthfulqa_binary,0.4919533851276359,0.6036417039940208,0.3769127352713656,0.0,1000,0.20492662473794548,0.26288932887585814,0.1541513984212508,1.0,1000,0.7950733752620545,0.8464726413324146,0.7401713309447984,0.0,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.30311999013441854,0.3656510313802941,0.23900544244437627,1.0,1000,0.6968800098655814,0.7603776253593757,0.6363359105824022,0.0,1000
OOD,olmo3_7b_it,19,math,mmlu,math->mmlu,0.6155192532088681,0.9988425925925926,-0.25626794339176545,0.04085801838610827,979,0.17327887981330223,0.6331975790485886,0.0,0.9653414882772681,981,0.8267211201866977,1.0,0.36591288160833957,0.04374364191251272,983,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.21120186697782964,0.6205817867741508,0.0011627922698651566,0.9592252803261978,981,0.7887981330221704,0.9976845122874232,0.366244491102611,0.038539553752535496,986
OOD,olmo3_7b_it,19,math,truthfulqa_binary,math->truthfulqa_binary,0.6566469355037612,0.7340658475928951,0.5659909203426784,0.0,1000,0.15017264767542238,0.19494633430601996,0.11112225532885056,1.0,1000,0.8498273523245776,0.8869551289978354,0.804842656994843,0.0,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.19318041682081638,0.24054383424968953,0.15114053833295343,1.0,1000,0.8068195831791837,0.8484452818579062,0.7580923237635447,0.0,1000
OOD,olmo3_7b_it,19,movies,mmlu,movies->mmlu,0.6289381563593932,0.990682261208577,0.08632008971051647,0.024365482233502538,985,0.1794049008168028,0.5980512303569769,0.0034161146615664505,0.9684317718940937,982,0.8205950991831972,0.9976193947664197,0.4010916721845169,0.030425963488843813,986,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.19165694282380397,0.5606967652025866,0.008071259813223201,0.9626262626262626,990,0.808343057176196,0.9918509784788855,0.46004563492063494,0.027522935779816515,981
OOD,olmo3_7b_it,19,movies,truthfulqa_binary,movies->truthfulqa_binary,0.45412504624491307,0.5636460300573137,0.34913039933517076,0.0,1000,0.21648785300283635,0.2765162000187376,0.16278758827124626,1.0,1000,0.7835121469971636,0.8333634304075181,0.7288963034590783,0.0,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.3293871007522506,0.3906101644072217,0.2671451892928626,1.0,1000,0.6706128992477494,0.730394575333616,0.6082389872743097,0.0,1000
OOD,olmo3_7b_it,20,math,mmlu,math->mmlu,0.5647607934655776,0.9976608187134502,-0.4110087348548887,0.051829268292682924,984,0.19165694282380397,0.6808866974899805,0.0,0.9552390640895219,983,0.808343057176196,1.0,0.3094343077271072,0.04396728016359918,978,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.24358226371061845,0.6936760314991138,0.0035420269152695283,0.930161943319838,988,0.7564177362893816,0.9965508381085414,0.2938056973433736,0.07244897959183673,980
OOD,olmo3_7b_it,20,math,truthfulqa_binary,math->truthfulqa_binary,0.6199901344185472,0.7034422918538484,0.5259449110671937,0.0,1000,0.16891725243556543,0.2145868902120515,0.1274399316733272,1.0,1000,0.8310827475644346,0.8742867967480971,0.7860132353621133,0.0,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.2110926131458873,0.26035437221975594,0.1634965091117034,1.0,1000,0.7889073868541128,0.8348809272417018,0.7376152321506189,0.0,1000
OOD,olmo3_7b_it,20,movies,mmlu,movies->mmlu,0.6099766627771296,0.9907909392752802,-0.23834447330334,0.03779366700715015,979,0.1942823803967328,0.6446521287642784,0.004069437272385971,0.9582059123343527,981,0.8057176196032673,0.9964888559893066,0.33837892828364224,0.04276985743380855,982,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.19574095682613768,0.5509414749328861,0.009267380697561512,0.9715157680569685,983,0.8042590431738623,0.9882242636939169,0.42230344075119025,0.037525354969574036,986
OOD,olmo3_7b_it,20,movies,truthfulqa_binary,movies->truthfulqa_binary,0.4658712541620422,0.5856275129052031,0.35068125377542114,0.0,1000,0.22299297077321495,0.27838073225841603,0.1690379747679611,1.0,1000,0.7770070292267851,0.8306966621194161,0.7173264030416117,0.0,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.3111357750647429,0.3765700711532089,0.24977981839019323,1.0,1000,0.6888642249352571,0.7462994184919016,0.6269151461207536,0.0,1000
OOD,olmo3_7b_it,21,math,mmlu,math->mmlu,0.5773045507584598,0.9779375121396265,-0.41559463195059376,0.05977710233029382,987,0.19340723453908984,0.6113372034153743,0.0044491033547273354,0.9531568228105907,982,0.8065927654609102,1.0,0.4148936170212766,0.04969574036511156,986,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.22928821470245042,0.712890871519924,0.004662004662004662,0.9348931841302136,983,0.7707117852975496,0.9953816913864382,0.29354915577342044,0.054878048780487805,984
OOD,olmo3_7b_it,21,math,truthfulqa_binary,math->truthfulqa_binary,0.6340177580466149,0.7147044045506468,0.5458647950895757,0.0,1000,0.1698729806387964,0.22407077538716097,0.12757826836074945,1.0,1000,0.8301270193612036,0.8712612499769373,0.7833970777470609,0.0,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.19610926131458872,0.24301191416280823,0.14955816720953286,1.0,1000,0.8038907386854113,0.8467441607256133,0.7583052021460451,0.0,1000
OOD,olmo3_7b_it,21,movies,mmlu,movies->mmlu,0.6166861143523921,0.986962274248628,-0.21586931155192535,0.03775510204081633,980,0.191073512252042,0.5384918594841422,0.001176610625066609,0.965412004069176,983,0.808926487747958,0.9930952636226591,0.34618204143162806,0.044147843942505136,974,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.19224037339556593,0.46382785586330455,0.012823136579060757,0.9797365754812564,987,0.8077596266044341,0.9918746126276645,0.4688309908462534,0.027522935779816515,981
OOD,olmo3_7b_it,21,movies,truthfulqa_binary,movies->truthfulqa_binary,0.47493525712171664,0.5780730162973786,0.3651557116124575,0.0,1000,0.21676532248119373,0.27657798139466416,0.16161901991290167,1.0,1000,0.7832346775188063,0.8353838112725553,0.7265501277582531,0.0,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.30829942039708963,0.3675023064282622,0.24935306155437373,1.0,1000,0.6917005796029103,0.7489049647318459,0.6307622313320944,0.0,1000
OOD,olmo3_7b_it,22,math,mmlu,math->mmlu,0.5825554259043173,0.9929178257273888,-0.40638219741480613,0.049746192893401014,985,0.18873978996499416,0.6857778620810553,0.004683095987443813,0.9593082400813835,983,0.8112602100350058,0.9954356754443644,0.30478996738983105,0.039959016393442626,976,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.22870478413068845,0.714868116471735,0.009271711692357269,0.9266802443991853,982,0.7712952158693116,0.9946885010402563,0.30070627282972723,0.06822810590631365,982
OOD,olmo3_7b_it,22,math,truthfulqa_binary,math->truthfulqa_binary,0.6095387840670858,0.7062906909746817,0.5049496238008313,0.0,1000,0.18072512023677395,0.23230445780149356,0.1360400022477101,1.0,1000,0.819274879763226,0.8632040607306185,0.7645976771310332,0.0,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.2097360956961401,0.26321651295727516,0.16284318314611448,1.0,1000,0.79026390430386,0.8362569720222829,0.7399300010819859,0.0,1000
OOD,olmo3_7b_it,22,movies,mmlu,movies->mmlu,0.6239789964994167,0.9881455062175579,-0.1764592141724027,0.028397565922920892,986,0.19019836639439908,0.6670767090160139,0.003517543859649123,0.9519427402862985,978,0.809801633605601,0.9947989965531574,0.36771913376225607,0.040774719673802244,981,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.18582263710618435,0.517503821767784,0.0035883921667639773,0.9744637385086823,979,0.8141773628938156,0.9800252816784149,0.4214929874215491,0.035641547861507125,982
OOD,olmo3_7b_it,22,movies,truthfulqa_binary,movies->truthfulqa_binary,0.4795905783697127,0.5849833169483835,0.3589854112117181,0.0,1000,0.22465778764335922,0.28359776515323726,0.17069312965195618,1.0,1000,0.7753422123566408,0.8257203745807533,0.7172320386083461,0.0,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.2957516339869281,0.35883108522222723,0.23780659547091693,1.0,1000,0.704248366013072,0.760787433199584,0.6440268236549298,0.0,1000
OOD,olmo3_7b_it,23,math,mmlu,math->mmlu,0.5659276546091015,0.9917627225617858,-0.18307117711109286,0.054933875890132246,983,0.2088681446907818,0.591119976359338,0.0036803274143690835,0.9420142421159715,983,0.7911318553092183,0.9972613285050931,0.230936754176611,0.07942973523421588,982,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.22520420070011668,0.7308488880903056,0.012691662758447825,0.9271047227926078,974,0.7747957992998833,0.9874979811438838,0.26628341287788293,0.06871794871794872,975
OOD,olmo3_7b_it,23,math,truthfulqa_binary,math->truthfulqa_binary,0.5859230484646688,0.6864093757903582,0.4842832115528587,0.0,1000,0.19234800838574423,0.24156423634638838,0.14251489155684488,1.0,1000,0.8076519916142557,0.8563958708196597,0.7582288074290343,0.0,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.22172894314958688,0.27654174355059685,0.1732764682173096,1.0,1000,0.7782710568504131,0.8284530043961352,0.7224935520826549,0.0,1000
OOD,olmo3_7b_it,23,movies,mmlu,movies->mmlu,0.647316219369895,0.9907455689238645,0.023169549122460616,0.025201612903225805,992,0.17911318553092181,0.5212729419157345,0.0034883720930232558,0.9736842105263158,988,0.8208868144690782,0.9965026624646817,0.3751655011655012,0.03967446592065107,983,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.17357059509918318,0.5287870714061875,0.007069672131147541,0.9651639344262295,976,0.8264294049008168,0.9823922570087215,0.470453483521068,0.030612244897959183,980
OOD,olmo3_7b_it,23,movies,truthfulqa_binary,movies->truthfulqa_binary,0.45165865088173635,0.5568031971335952,0.34857461025631187,0.0,1000,0.23261191268960416,0.29087064646534105,0.17920335593703318,1.0,1000,0.7673880873103959,0.8246064850429177,0.7148954932792,0.0,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.3157294364286595,0.37675442257371283,0.25587095012099365,1.0,1000,0.6842705635713405,0.7482361751569423,0.6231367581933429,0.0,1000
OOD,olmo3_7b_it,24,math,mmlu,math->mmlu,0.5813885647607935,0.991887809358082,-0.45705739552627017,0.07121057985757884,983,0.20653442240373396,0.7570095206780355,0.004591750841750841,0.9237029501525941,983,0.793465577596266,0.9953633385251625,0.2364933042665836,0.08138351983723296,983,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.2120770128354726,0.6849749007174761,0.0058623599520620994,0.9511698880976602,983,0.7879229871645275,0.9901147330445023,0.3010626226488139,0.06192893401015229,985
OOD,olmo3_7b_it,24,math,truthfulqa_binary,math->truthfulqa_binary,0.5927981255395239,0.6801152042492171,0.4893504539117661,0.0,1000,0.19450610432852386,0.2484727848000938,0.14790303457682608,1.0,1000,0.8054938956714761,0.8523337682240829,0.753308742683853,0.0,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.21269577013195215,0.2670549005613326,0.16066965320352136,1.0,1000,0.7873042298680478,0.8348621046789363,0.7323282962730974,0.0,1000
OOD,olmo3_7b_it,24,movies,mmlu,movies->mmlu,0.6665694282380397,0.9930010966248324,-0.09931613395556337,0.03553299492385787,985,0.17298716452742124,0.6053484340908046,0.0034528444303194026,0.9695121951219512,984,0.8270128354725788,0.9943613674125923,0.39104863643570636,0.041456016177957536,989,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.1604434072345391,0.4799575186536679,0.0046073210352278165,0.9817258883248731,985,0.8395565927654609,0.9965353782642089,0.5242869117390664,0.015274949083503055,982
OOD,olmo3_7b_it,24,movies,truthfulqa_binary,movies->truthfulqa_binary,0.4235725736835615,0.5357906426581387,0.30158649067721466,0.0,1000,0.23739055370575904,0.29568012316908293,0.1799484021506338,1.0,1000,0.762609446294241,0.8190860812438036,0.702622001487462,0.0,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.3390368726106795,0.4026732577045105,0.2828748306274532,1.0,1000,0.6609631273893205,0.7257724286118654,0.5955771145453367,0.0,1000
OOD,olmo3_7b_it,25,math,mmlu,math->mmlu,0.6245624270711785,0.9812706116948428,-0.26744139361630936,0.034552845528455285,984,0.1855309218203034,0.6631319383163925,0.0023869396708492453,0.9583333333333334,984,0.8144690781796966,0.9957451095596875,0.47396736036013215,0.030612244897959183,980,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.1899066511085181,0.6059769028162353,0.007098833691502013,0.9715736040609138,985,0.8100933488914819,0.9941582988213675,0.37246817141414224,0.038657171922685654,983
OOD,olmo3_7b_it,25,math,truthfulqa_binary,math->truthfulqa_binary,0.5932605746701196,0.6870694435281038,0.4894484125317712,0.0,1000,0.19102232087803675,0.24634717902873252,0.14430586548301652,1.0,1000,0.8089776791219633,0.8566226951481212,0.7575352289540264,0.0,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.21571710445184364,0.2679906809162331,0.16547400028428919,1.0,1000,0.7842828955481563,0.8334281013052108,0.7368564852872025,0.0,1000
OOD,olmo3_7b_it,25,movies,mmlu,movies->mmlu,0.6665694282380397,0.9928642728681469,-0.09456601492047877,0.031568228105906315,982,0.16977829638273045,0.5989814593334705,0.004136891816317657,0.9644308943089431,984,0.8302217036172695,0.9965794659343047,0.39475246669989944,0.03959390862944162,985,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.16365227537922988,0.4895148534174392,0.00585480093676815,0.976530612244898,980,0.8363477246207701,0.9846449242795663,0.5948598853499503,0.016359918200409,978
OOD,olmo3_7b_it,25,movies,truthfulqa_binary,movies->truthfulqa_binary,0.43430139351338026,0.5289507123748834,0.3180138892740815,0.0,1000,0.23230361326920707,0.29501210229237385,0.17794600935597982,1.0,1000,0.767696386730793,0.8217675235611083,0.7077578085144107,0.0,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.3333949932174127,0.3985906353223819,0.2770427364974389,1.0,1000,0.6666050067825873,0.7249319874958675,0.6074773742066554,0.0,1000
OOD,olmo3_7b_it,26,math,mmlu,math->mmlu,0.6099766627771295,0.9915900178253119,-0.356395533027087,0.0455005055611729,989,0.19924154025670945,0.7305627375705266,0.0030798138168011253,0.9390243902439024,984,0.8007584597432905,0.9976747499520567,0.2753781512605042,0.06592292089249494,986,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.19078179696616102,0.6275712748501695,0.006248346532834113,0.9653061224489796,980,0.809218203033839,0.9930834609006252,0.4409929674800869,0.0326197757390418,981
OOD,olmo3_7b_it,26,math,truthfulqa_binary,math->truthfulqa_binary,0.5979467258601554,0.6991329406922672,0.5029032769348363,0.0,1000,0.1922555185596251,0.24785777987333504,0.1435758610296802,1.0,1000,0.8077444814403749,0.8513223425051728,0.7588439156081221,0.0,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.2097977555802195,0.26554909427147133,0.15988481998296183,1.0,1000,0.7902022444197805,0.8379063123302813,0.7379297937177685,0.0,1000
OOD,olmo3_7b_it,26,movies,mmlu,movies->mmlu,0.6543173862310385,0.9929744573032938,-0.1598437126064259,0.03458799593082401,983,0.18582263710618435,0.6603318800724395,0.005367554469170295,0.9570112589559877,977,0.8141773628938156,0.9976442873969376,0.3316105660601335,0.042726347914547304,983,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.15985997666277713,0.4694433449467774,0.008110682421027249,0.9827235772357723,984,0.8401400233372228,0.9965131749740395,0.5172829009807023,0.01940755873340143,979
OOD,olmo3_7b_it,26,movies,truthfulqa_binary,movies->truthfulqa_binary,0.43719940806511287,0.5437703959361097,0.32956671273839944,0.0,1000,0.23532494758909853,0.29044026100054343,0.17955745553774258,1.0,1000,0.7646750524109015,0.8174037250439694,0.7077613643757755,0.0,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.32747564434578863,0.38966399481652514,0.27177379038079874,1.0,1000,0.6725243556542114,0.7343835690811027,0.6129995737381159,0.0,1000
OOD,olmo3_7b_it,27,math,mmlu,math->mmlu,0.5956826137689615,0.9885195876832226,-0.41666087879360353,0.04183673469387755,980,0.20915985997666278,0.5891067799070848,0.0023689634864546526,0.9327902240325866,982,0.7908401400233372,0.9976620466633106,0.4195629693244052,0.051440329218107,972,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.19515752625437574,0.6557507396449703,0.007168458781362007,0.9522842639593908,985,0.8048424737456242,0.9918166912608625,0.3497607655502392,0.04060913705583756,985
OOD,olmo3_7b_it,27,math,truthfulqa_binary,math->truthfulqa_binary,0.5874645455666544,0.675672669200848,0.4787417388167388,0.0,1000,0.1960476014305093,0.24870112611838557,0.1481272482866368,1.0,1000,0.8039523985694907,0.8491051289178713,0.7477911839878179,0.0,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.21648785300283635,0.26678421002168257,0.16443549340813784,1.0,1000,0.7835121469971636,0.83089119127162,0.7306489143311236,0.0,1000
OOD,olmo3_7b_it,27,movies,mmlu,movies->mmlu,0.6373978996499416,0.996503695513086,-0.2552211356220325,0.04897959183673469,980,0.1954492415402567,0.70935253181591,0.0,0.9371833839918946,987,0.8045507584597433,1.0,0.2910608804380632,0.05177664974619289,985,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.16715285880980163,0.5265246166526575,0.004200146996886641,0.966497461928934,985,0.8328471411901983,0.9964871194379391,0.4599607052576577,0.03353658536585366,984
OOD,olmo3_7b_it,27,movies,truthfulqa_binary,movies->truthfulqa_binary,0.46728943149586877,0.5724657781692204,0.3581170602268233,0.0,1000,0.22475027746947837,0.2821538823290224,0.17308810456725957,1.0,1000,0.7752497225305216,0.8258826393376912,0.7207001955496751,0.0,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.30796029103465283,0.36698820170866164,0.2485838186787462,1.0,1000,0.6920397089653472,0.7516758113576004,0.6291052362319063,0.0,1000
OOD,olmo3_7b_it,28,math,mmlu,math->mmlu,0.5711785297549592,0.9905294117647059,-0.4906570372617477,0.06517311608961303,982,0.23628938156359394,0.8733687826634526,0.0024007940506660754,0.9185336048879837,982,0.7637106184364061,0.9976592437377597,0.135199330917201,0.08943089430894309,984,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.19253208868144692,0.6326087672812641,0.012684023045724219,0.9562563580874873,983,0.8074679113185531,0.9886879938163203,0.37151301888078525,0.03744939271255061,988
OOD,olmo3_7b_it,28,math,truthfulqa_binary,math->truthfulqa_binary,0.6043901837464546,0.6961343839336763,0.5047875776258554,0.0,1000,0.19194721913922802,0.24896474058085938,0.14443209386025993,1.0,1000,0.808052780860772,0.8537656387263117,0.7541440128623927,0.0,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.20366259711431742,0.2618374667952307,0.1555174563487594,1.0,1000,0.7963374028856826,0.8414944603813931,0.7439545707975673,0.0,1000
OOD,olmo3_7b_it,28,movies,mmlu,movies->mmlu,0.5790548424737456,0.9960256765818646,-0.43965089508990596,0.05942622950819672,976,0.21120186697782964,0.6805720781051716,0.0011813004317839907,0.9346938775510204,980,0.7887981330221704,0.9970613387078642,0.2395957056194125,0.07731434384537131,983,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.20974329054842475,0.5933477812062949,0.0023446658851113715,0.9535353535353536,990,0.7902567094515752,0.9897006209264988,0.304377941470339,0.06395939086294417,985
OOD,olmo3_7b_it,28,movies,truthfulqa_binary,movies->truthfulqa_binary,0.4627882599580712,0.5670072344307046,0.3508692408903652,0.0,1000,0.22311629054137377,0.27839561719600353,0.17216697129853165,1.0,1000,0.7768837094586262,0.8308142343492473,0.7206173539845635,0.0,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.31409544950055496,0.37650720335857,0.25624153035827985,1.0,1000,0.6859045504994451,0.7464612089400093,0.6279830182339344,0.0,1000
