experiment,model,layer,domain,source,target,direction,all_delta_auc,all_delta_auc_ci_high,all_delta_auc_ci_low,all_delta_auc_p,all_meta_gt_auc,all_meta_gt_auc_ci_high,all_meta_gt_auc_ci_low,all_meta_gt_auc_p,all_meta_mj_auc,all_meta_mj_auc_ci_high,all_meta_mj_auc_ci_low,all_meta_mj_auc_p,all_truth_gt_auc,all_truth_gt_auc_ci_high,all_truth_gt_auc_ci_low,all_truth_gt_auc_p,all_truth_mj_auc,all_truth_mj_auc_ci_high,all_truth_mj_auc_ci_low,all_truth_mj_auc_p,auc_mj,auc_mj_ci_high,auc_mj_ci_low,auc_mj_p,cb_delta_auc,cb_delta_auc_ci_high,cb_delta_auc_ci_low,cb_delta_auc_p,cb_meta_gt_auc,cb_meta_gt_auc_ci_high,cb_meta_gt_auc_ci_low,cb_meta_gt_auc_p,cb_meta_mj_auc,cb_meta_mj_auc_ci_high,cb_meta_mj_auc_ci_low,cb_meta_mj_auc_p,cb_sample_size,cb_truth_gt_auc,cb_truth_gt_auc_ci_high,cb_truth_gt_auc_ci_low,cb_truth_gt_auc_p,cb_truth_mj_auc,cb_truth_mj_auc_ci_high,cb_truth_mj_auc_ci_low,cb_truth_mj_auc_p,cohens_d,cohens_d_ci_high,cohens_d_ci_low,cohens_d_p,delta_score,fold_empty_quadrants,fold_meta_gt_auc_mean,fold_meta_mj_auc_mean,fold_meta_mj_auc_std,fold_truth_gt_auc_mean,fold_truth_gt_auc_std,fold_truth_mj_auc_mean,n_B,n_C,source_empty_quadrants,threshold,threshold_mode
Exp2B,olmo3_7b_it,18,nan,math,movies,math->movies,0.1598027251793425,0.1755987432327919,0.1380107521944167,0.0,0.7873220160062847,0.80608977618059,0.7641071650520902,0.0,0.9619170522770988,0.9702507836438368,0.9553518463796769,0.0,0.8021143270977562,0.8200239921563072,0.7825066460664449,0.0,0.921017151214596,0.9323403295766508,0.9123910933737566,0.0,,,,,0.7351207899153105,0.7914040624575003,0.6701327037905985,0.0,0.0799477032353744,0.104524621008131,0.062391312720326,1.0,0.9200522967646256,0.942644537280892,0.8974664141216901,0.0,453.0,0.184931506849315,0.2306001503138813,0.1532198958074976,1.0,0.815068493150685,0.853465039456039,0.780590194036216,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,18,nan,movies,math,movies->math,0.2229843155468457,0.2488606800373049,0.1939709285090252,0.0,0.6173664924611041,0.6369860797102402,0.5956822612632169,0.0,0.787618870035428,0.8053690741401078,0.7691219838956264,0.0,0.5646345544885822,0.5881532540164208,0.5369494329781987,0.0,0.6215401827335446,0.6418006078107823,0.5971903024213319,0.0,,,,,0.2775456836798992,0.3496393730635984,0.2305995989417008,0.0,0.28645872715816,0.3187175964035533,0.251835543098513,1.0,0.71354127284184,0.7558184349665502,0.6787195662528955,0.0,851.0,0.4359955891619407,0.477654756629427,0.392726651029036,1.0,0.5640044108380592,0.5977533543342846,0.5228656585057883,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,19,nan,math,movies,math->movies,0.1498303052527951,0.1681325398857138,0.1304018864914738,0.0,0.7868887170422743,0.8049786520481798,0.7653483645593412,0.0,0.9635295491276908,0.969832545567992,0.9555849021350368,0.0,0.8136992438748957,0.8322776647139718,0.7912125472308945,0.0,0.9295061113876444,0.9389370384819076,0.9201627618886064,0.0,,,,,0.7327401163017602,0.7824135225210886,0.6732097842214322,0.0,0.0812356086328689,0.1033460798244255,0.0624325443070586,1.0,0.9187643913671312,0.9381318771025078,0.8916495482069252,0.0,453.0,0.1860242750653709,0.2243725831877583,0.1488846222558345,1.0,0.813975724934629,0.847990253411306,0.7643120404834399,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,19,nan,movies,math,movies->math,0.2289226319261518,0.25643455337927,0.199096238637787,0.0,0.6199186468604382,0.6411658424526087,0.6023882681056826,0.0,0.7982118217415626,0.8161331093988909,0.7803478611981601,0.0,0.5692891898154108,0.5908328066160835,0.5446284629011386,0.0,0.6313332090247995,0.6506968243709953,0.6130017181659091,0.0,,,,,0.289640831758034,0.3735159675664625,0.2315566637278266,0.0,0.2780403276622558,0.3130560016160786,0.2400886801659333,1.0,0.7219596723377442,0.7503976507116314,0.6800212420535927,0.0,851.0,0.4323188405797101,0.4629252818229821,0.3976477677374503,1.0,0.5676811594202898,0.6046811946666131,0.5340548946069529,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,20,nan,math,movies,math->movies,0.1486481160345946,0.1714179947733229,0.130125701840414,0.0,0.7940080767908873,0.8137916970511067,0.7719274761749402,0.0,0.9653595855686448,0.969957523397765,0.9599454601163828,0.0,0.8167114695340502,0.8342898241036051,0.7995909065496863,0.0,0.9328613830355992,0.9434402222031189,0.9212316980277504,0.0,,,,,0.7347305155524334,0.7832806243143796,0.682109722757871,0.0,0.0827967060843773,0.1017673853624401,0.0620184870966945,1.0,0.9172032939156228,0.9439309513931946,0.8891531303928002,0.0,453.0,0.1824727783631893,0.2133150691900691,0.1469234853766645,1.0,0.8175272216368107,0.8568887563750577,0.7847448160815165,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,20,nan,movies,math,movies->math,0.2408227171315662,0.2658306936443417,0.2124904217042052,0.0,0.6200495155712312,0.6434737715820021,0.5922239594184914,0.0,0.8108782397911617,0.8283481477175247,0.7930200452944792,0.0,0.5700555226595955,0.5968600488819455,0.5439959942683955,0.0,0.6512082789483498,0.6740762266261181,0.6215583204109931,0.0,,,,,0.3316131064902332,0.3955587689228698,0.2460692214279186,0.0,0.262224322621298,0.2931622218855856,0.2274635049147218,1.0,0.737775677378702,0.7722078501352313,0.7003837754596595,0.0,851.0,0.4061625708884688,0.4452806436343202,0.3521231760711019,1.0,0.5938374291115311,0.6433703541815031,0.552782758362515,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,21,nan,math,movies,math->movies,0.144079377650792,0.1621348506602926,0.1285005208023091,0.0,0.7850389109834536,0.8081840969307121,0.7649920895790792,0.0,0.9653018208186616,0.9726302978873452,0.958393750157386,0.0,0.8212224431678696,0.839239983335677,0.801365694472232,0.0,0.9437555690749652,0.954543088363011,0.9355850281941503,0.0,,,,,0.7680014049877064,0.8146554162115774,0.7103126188431537,0.0,0.0735276899660461,0.1018984493468383,0.0543451308649477,1.0,0.926472310033954,0.948654384039931,0.9005300134426651,0.0,453.0,0.1584709050462475,0.2038431427333971,0.1319540208557248,1.0,0.8415290949537525,0.8776202740720335,0.8006583193009249,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,21,nan,movies,math,movies->math,0.2382178826506608,0.2626874623074819,0.2111135908785667,0.0,0.6143432107029152,0.6368096768615686,0.5923973011313233,0.0,0.7992438933432781,0.8146884401559293,0.779774758962866,0.0,0.5610260106926173,0.5907495325082293,0.5367211872171855,0.0,0.6245935110945366,0.6517635066640066,0.6000349018092438,0.0,,,,,0.2999054820415879,0.3666609773880331,0.2225604961710904,0.0,0.2719533711405167,0.3010572271865883,0.2432737677826186,1.0,0.7280466288594833,0.7613815005347635,0.7028115842524348,0.0,851.0,0.4281411468178954,0.4692020298351179,0.3831221081360647,1.0,0.5718588531821046,0.6155108104856601,0.5384935746321885,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,22,nan,math,movies,math->movies,0.1478249567385546,0.1682311473040096,0.127788425408966,0.0,0.7965673638729317,0.8162143669901215,0.7760471442445427,0.0,0.9695997640248512,0.97595413363493,0.9621974192608672,0.0,0.8217748072862965,0.8373343954308471,0.8019311166429489,0.0,0.9450669518033048,0.9534186163965296,0.9367249708837908,0.0,,,,,0.7687624399953167,0.8244876003790191,0.7151911824750034,0.0,0.0749326776724037,0.0972139767539666,0.0538109855899143,1.0,0.9250673223275964,0.9443234014450144,0.8975792269024753,0.0,453.0,0.1563048823322796,0.1856775259427603,0.1217111223935078,1.0,0.8436951176677204,0.8779327672893746,0.8097754257612776,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,22,nan,movies,math,movies->math,0.2274674122896892,0.2575251393926944,0.1978546605998849,0.0,0.6163487200611006,0.6379292714743012,0.5933828582328474,0.0,0.798160544471378,0.8174990111772802,0.7776428759590194,0.0,0.5706931321816887,0.5895713385497171,0.5481288589849443,0.0,0.653419727764311,0.6732087359745204,0.6352922287259276,0.0,,,,,0.3261562696912413,0.3918821869271339,0.250861063735997,0.0,0.2736672967863894,0.3067478618043498,0.2367790017866685,1.0,0.7263327032136105,0.7591581890907537,0.6850562675122935,0.0,851.0,0.4001764335223692,0.4414392560783515,0.3643007855546042,1.0,0.5998235664776308,0.6422205050022861,0.5624289246005608,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,23,nan,math,movies,math->movies,0.1453595301112588,0.1631381878211294,0.1231165385146044,0.0,0.7835769872833506,0.8002239587684524,0.766756030442565,0.0,0.9661854985896796,0.9731415055318112,0.956898189159478,0.0,0.8208259684784209,0.8423988137498786,0.8029403827013377,0.0,0.9498724873870054,0.9581890575711156,0.939731460148843,0.0,,,,,0.7814463567888226,0.8345082489688698,0.7249151141836593,0.0,0.0748351090816844,0.0993372998635326,0.0536465939962621,1.0,0.9251648909183156,0.947398255982425,0.9007315089567416,0.0,453.0,0.143718534129493,0.1700459358828804,0.116935252434336,1.0,0.856281465870507,0.8831125672756855,0.8252962700475103,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,23,nan,movies,math,movies->math,0.2453780951200368,0.2673445123277201,0.2130926659997261,0.0,0.6231127015592685,0.6411919603632369,0.6048690295897231,0.0,0.8132985269438747,0.8280219102139792,0.7964906127706091,0.0,0.5679204318238379,0.5887844912186739,0.5446388101757484,0.0,0.6413509229908633,0.670985681289662,0.6190608857999057,0.0,,,,,0.3241965973534972,0.3710748359136958,0.270470001668173,0.0,0.2621361058601134,0.2873930147639215,0.2283136272814631,1.0,0.7378638941398866,0.7695338702662072,0.7054171985759042,0.0,851.0,0.4136672967863894,0.4577838689350976,0.3729567785769025,1.0,0.5863327032136106,0.6211626741827398,0.5510249654808124,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,24,nan,math,movies,math->movies,0.1440210871112942,0.1630667601530864,0.1222510713936247,0.0,0.7790340992782442,0.7955080669418604,0.756262232931288,0.0,0.9628978239895778,0.9704918321771192,0.9562504275580692,0.0,0.8188767368782836,0.8376696765854736,0.8022318728613733,0.0,0.9490269097702316,0.9575494351323228,0.9399105351052056,0.0,,,,,0.78097802755337,0.8347461886289677,0.7344845042179741,0.0,0.0769621043593646,0.0999667960817071,0.0549588807162782,1.0,0.9230378956406352,0.9443867628301468,0.9015309856487422,0.0,453.0,0.1420598680872653,0.17425936680611,0.1015233384253934,1.0,0.8579401319127347,0.889205859718309,0.8288355304803697,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,24,nan,movies,math,movies->math,0.2414856152059595,0.2640998308905265,0.2195147131753522,0.0,0.6211389439538656,0.6471159608929878,0.5965268186765715,0.0,0.8029806078687302,0.8213348714039219,0.7812904047371211,0.0,0.5614949926627706,0.5846517697963403,0.5418460052197297,0.0,0.6260973335819504,0.649445352580275,0.6045523444747285,0.0,,,,,0.2998046628859483,0.3698685367683194,0.2407758495857355,0.0,0.2740327662255828,0.3113662508548576,0.2403996974978154,1.0,0.7259672337744172,0.7638666868834132,0.6903903449251633,0.0,851.0,0.4261625708884688,0.4642873992588677,0.3884852012346846,1.0,0.5738374291115312,0.6049595021247134,0.5398129814370956,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,25,nan,math,movies,math->movies,0.1461633956136682,0.1696359407909088,0.1272501439697076,0.0,0.7841109392644965,0.8050018717365374,0.7641245638344955,0.0,0.9660822594620504,0.9731845053566004,0.958486000204519,0.0,0.8199188638483822,0.8372863971478919,0.8056537229624058,0.0,0.9507045455942088,0.9600786833764746,0.9442698819445698,0.0,,,,,0.7848417437458534,0.8403260053694889,0.7298519014646067,0.0,0.0735081762479022,0.0961753685138642,0.049062974253187,1.0,0.9264918237520976,0.9455642730278208,0.9057093790422596,0.0,453.0,0.1416500800062443,0.174332467231453,0.1113799107202389,1.0,0.8583499199937557,0.8859306740924606,0.8282334541320551,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,25,nan,movies,math,movies->math,0.227515131438913,0.2584739334909982,0.2020050471716758,0.0,0.6184872435187807,0.6437258964584885,0.598131633048142,0.0,0.7912623531605445,0.8118572473068629,0.7705037825515786,0.0,0.5637472217216315,0.584445146082679,0.5425815624673619,0.0,0.6272049226179377,0.649149124631913,0.6044135275960554,0.0,,,,,0.2855198487712665,0.3786067268559416,0.1998146339098274,0.0,0.2863957151858853,0.3255565041609615,0.2505240856875841,1.0,0.7136042848141146,0.7507246644405906,0.6779257679104542,0.0,851.0,0.4280844360428481,0.4657404866256992,0.3915980148527425,1.0,0.5719155639571518,0.6223039152284285,0.5281866585337568,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,26,nan,math,movies,math->movies,0.1482325661835531,0.1641823367343721,0.1304667003599639,0.0,0.7825311778857956,0.8039821826680208,0.7577653977591949,0.0,0.9658038825286211,0.9735332941079068,0.9583808652283388,0.0,0.817571316345068,0.8337841189421907,0.7925011397752721,0.0,0.9526986585058594,0.9610322817332876,0.9441998692380008,0.0,,,,,0.7933009405612146,0.8374301921133176,0.7395508986439915,0.0,0.072864223549155,0.0945215076044342,0.0511747994551919,1.0,0.927135776450845,0.9497071150097466,0.9051275813366956,0.0,453.0,0.1338348358896304,0.169140598676047,0.1048002544575149,1.0,0.8661651641103696,0.8927347236375406,0.8403488022198774,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,26,nan,movies,math,movies->math,0.2318474825066494,0.2578556506745312,0.2030597647542568,0.0,0.6207313201005759,0.6432538294032399,0.6020711308797713,0.0,0.7990835353347008,0.8136818032136561,0.7821052655670462,0.0,0.5672360528280513,0.5899688686581226,0.5445297141416191,0.0,0.6356941077754988,0.6630046474924794,0.6141735870528835,0.0,,,,,0.3004284814114682,0.3608639211508238,0.2216572650345606,0.0,0.2782545683679899,0.3145168018502757,0.2401617197860278,1.0,0.7217454316320101,0.759583343071084,0.6854147761102185,0.0,851.0,0.4213169502205419,0.4512525017847315,0.3884988519795372,1.0,0.5786830497794581,0.6160395176676696,0.5482932098008205,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,27,nan,math,movies,math->movies,0.1439834797531879,0.1660050351162528,0.1267524639558416,0.0,0.7938669170717337,0.8118102789520824,0.7704173641493579,0.0,0.966146169398202,0.9728469218054416,0.9588763480392276,0.0,0.822162689645014,0.8417496884378611,0.8054391331329814,0.0,0.9537267481518352,0.9617385858600134,0.944683868592994,0.0,,,,,0.7855052101627444,0.8401647150038832,0.7328063803548686,0.0,0.0808258205518479,0.1111460144370095,0.0601826082415172,1.0,0.919174179448152,0.9466473045245432,0.8914227520393568,0.0,453.0,0.1336689692854076,0.1677117191014905,0.1032703479653534,1.0,0.8663310307145924,0.9002098511406096,0.831023070713207,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,27,nan,movies,math,movies->math,0.2271306145380367,0.2512638776981818,0.2003702343571068,0.0,0.6263359335444396,0.6511009448056406,0.6048940188538902,0.0,0.8072934924482565,0.8282946454371621,0.7907353011607828,0.0,0.5801628779102198,0.6073484304605731,0.5550545227416683,0.0,0.6656526198023495,0.6909650196422147,0.6377247387389211,0.0,,,,,0.3255828607435413,0.4128738373073025,0.2561913846955347,0.0,0.2732640201638311,0.3071545343314025,0.2358346599994369,1.0,0.7267359798361689,0.7537939250068274,0.6912616875311557,0.0,851.0,0.4011531190926276,0.446409851887573,0.3668973302561868,1.0,0.5988468809073724,0.6386851996846006,0.5570471042251831,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,28,nan,math,movies,math->movies,0.1421651477466363,0.1594336101928972,0.1275392440446166,0.0,0.7969208769087249,0.817168845349002,0.7794474335764922,0.0,0.9657995808983032,0.9745272639037614,0.9613836806067264,0.0,0.823634433151667,0.8431424872943305,0.8099578273694382,0.0,0.9523539135618112,0.960145491455456,0.943511168845546,0.0,,,,,0.7783631893220935,0.8261021733951455,0.7246993107780865,0.0,0.0838699605822893,0.111267263427521,0.0656422464468132,1.0,0.9161300394177108,0.9413735544388708,0.8863887436579121,0.0,453.0,0.1377668500956172,0.1734588252709718,0.1079760957557594,1.0,0.8622331499043828,0.8908802885552739,0.829392200762348,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,28,nan,movies,math,movies->math,0.2214249016977937,0.2460634867281919,0.1960541401051626,0.0,0.6309639660513692,0.6491909452389207,0.6112002988187981,0.0,0.8092914413574492,0.8262836036519362,0.7917359431449742,0.0,0.5878665396596555,0.6121433434212625,0.5642771907895553,0.0,0.6740611597986201,0.6986486611558621,0.6536489245639351,0.0,,,,,0.3235979836168872,0.4026248002515323,0.2452604829829665,0.0,0.2751039697542533,0.310304456417176,0.2489466252856973,1.0,0.7248960302457467,0.7565466270914715,0.6983246760408576,0.0,851.0,0.4012980466288595,0.4347800558607114,0.3659386874154072,1.0,0.5987019533711405,0.641618960909923,0.5510461878814161,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,29,nan,math,movies,math->movies,0.1382119109922219,0.1561035471586022,0.1190346782299955,0.0,0.7793336033780135,0.799647688116775,0.7590697708503779,0.0,0.9555358909598166,0.9635269455885718,0.947591611351427,0.0,0.8173239799675946,0.83290014578708,0.8007184139579963,0.0,0.9487122762384086,0.9571215371684988,0.93824954935422,0.0,,,,,0.7743238496663154,0.8310934035179751,0.7235967477055576,0.0,0.0884556843460953,0.1202274820007578,0.0656468766753554,1.0,0.9115443156539048,0.9284326488518064,0.881333431205357,0.0,453.0,0.1372204659875892,0.1720756791088528,0.1083184277822928,1.0,0.8627795340124107,0.8947605986611364,0.8334853422373092,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,29,nan,movies,math,movies->math,0.2191354957809752,0.2455153647370636,0.1976506767862088,0.0,0.6293154493731175,0.6541576018122827,0.6043812370364303,0.0,0.7982188140965877,0.8182676240436957,0.7797867236860935,0.0,0.5790833183156124,0.5982770757121962,0.5554179899761782,0.0,0.64418608987507,0.6723458992605261,0.6222700780469036,0.0,,,,,0.2806994328922495,0.339067303885237,0.2027094101401893,0.0,0.2884562066792691,0.3243331019859433,0.2532895529566549,1.0,0.7115437933207309,0.74950345445889,0.673856453606467,0.0,851.0,0.4308443604284814,0.4637429853170743,0.3860394881678334,1.0,0.5691556395715186,0.6070041823424268,0.5323436730364222,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,30,nan,math,movies,math->movies,0.1361811315428639,0.1547271096002721,0.1177446746040987,0.0,0.7728635783375067,0.7974313557123067,0.7513194574415183,0.0,0.9498012032274518,0.9587880275267344,0.9397796480061236,0.0,0.8136200716845878,0.8287974426309631,0.7920494802536397,0.0,0.942123407628634,0.9527764427047718,0.9320250476206108,0.0,,,,,0.7616204191546657,0.8182250187033656,0.7130690410076513,0.0,0.0882995746009444,0.1099295079057525,0.0655539917513597,1.0,0.9117004253990556,0.934085836792194,0.8849280148447846,0.0,453.0,0.1500800062443898,0.1921778124390719,0.1165372801368668,1.0,0.8499199937556102,0.8807348290261847,0.8224036099957117,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,30,nan,movies,math,movies->math,0.1603651362282141,0.1908355309245565,0.1281823575512174,0.0,0.6184700804091685,0.6426758816407875,0.5994625755766443,0.0,0.7417508856983032,0.760875265668303,0.7216472863549924,0.0,0.581385749470089,0.6035587483200838,0.5611106421404951,0.0,0.6182374603766548,0.6383366995722465,0.5968517396969751,0.0,,,,,0.1802709514807813,0.2611425005893358,0.1178001687235854,0.0,0.3512728418399496,0.3970106130778508,0.3136653453032411,1.0,0.6487271581600504,0.6841393913559196,0.6203080254451078,0.0,851.0,0.468456206679269,0.5113142262419261,0.4300198259856836,0.9,0.531543793320731,0.5785269124021335,0.4940465868184162,0.03,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,31,nan,math,movies,math->movies,-0.0229850718995063,0.00858340522544,-0.0554995179389368,0.95,0.6172000049099032,0.6433103440663857,0.59472838097419,0.0,0.7777986714107504,0.7968451617201269,0.7585752029286686,0.0,0.8007837433102568,0.8201302095937566,0.78249064139118,0.0,0.9335336664024236,0.9443136342161292,0.9227751197071904,0.0,,,,,0.686824337509269,0.7440768956603514,0.6356221830295904,0.0,0.1527143581938102,0.1945087522463429,0.1215323223955512,1.0,0.8472856418061897,0.8828606594399278,0.8160021527463243,0.0,453.0,0.1604613042969207,0.199727203469292,0.1224994646670671,1.0,0.8395386957030793,0.867272283600812,0.8014340185676393,0.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,olmo3_7b_it,31,nan,movies,math,movies->math,0.0774178117709863,0.1045366323578086,0.025696347991581,0.0,0.5884037449905174,0.6101942088740433,0.5625524017657862,0.0,0.6214446205482006,0.6466628357370094,0.5984988196939022,0.0,0.5440268087772142,0.5677561053811693,0.5183351665617821,0.0,0.4812129405183666,0.5068453287581288,0.4572383977121034,0.94,,,,,-0.0626717076244486,0.0212928997248604,-0.1332392107500863,0.92,0.4712224322621298,0.5013357050879997,0.439233941553627,0.96,0.5287775677378702,0.5603731973421407,0.4977013546210744,0.05,851.0,0.5914492753623188,0.6294481029922153,0.5466325596661399,0.0,0.4085507246376811,0.4513770042964454,0.3764788107522458,1.0,,,,,,,,,,,,,,,,0.6,symmetric_confident
Exp2B,qwen25_7b,0,nan,math,movies,math->movies,0.016708616563751,0.0652314922918672,-0.0364113450580102,0.31,0.5110546176762661,0.5306859547068502,0.4859467032573185,0.15,0.4975060346372366,0.5194734839974026,0.4695483585822258,0.57,0.4807974180734856,0.5076258562715124,0.4600501623307074,0.91,0.5028165154054538,0.5276736904823616,0.4745903922227598,0.43,,,,,0.003094003094003,0.0418284448207872,-0.0372205046433658,0.45,0.5393423726757061,0.5828996631814111,0.4734498032597926,0.09,0.460657627324294,0.5077092394560184,0.4117641987730318,0.95,569.0,0.4575636242302909,0.5123624192327555,0.4204560835314309,0.93,0.5424363757697092,0.5881288607199815,0.49909028738114,0.04,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,qwen25_7b,0,nan,movies,math,movies->math,0.0096791944893197,0.0343558147909877,-0.0130768166919419,0.22,0.5110569918858683,0.5252691152344338,0.4949632323108191,0.11,0.490380714723192,0.5102557434093651,0.4675444324522775,0.8,0.4807015202338722,0.4963098378385276,0.4691628881393646,0.98,0.5162655265248931,0.5367104139610305,0.4912018378259091,0.06,,,,,0.0282033649391292,0.0629254224808855,-0.003627199363825,0.03,0.5357561205876696,0.5759914202135908,0.4970769927302192,0.04,0.4642438794123303,0.5069606477415659,0.4240339088028069,0.96,1963.0,0.4360405144732011,0.4669172735338516,0.3927690865246952,1.0,0.5639594855267989,0.5929370146972562,0.5304690662556383,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,qwen25_7b,1,nan,math,movies,math->movies,-0.0506946663701829,-0.0067577701043965,-0.0882772887874875,1.0,0.4774667328699106,0.5035671604743478,0.4534085232458839,0.93,0.4812119870558349,0.5068667216300133,0.4539025401121839,0.92,0.5319066534260178,0.5531516940313641,0.5032860593430265,0.02,0.5358747325259041,0.5645261492915642,0.5124417165894719,0.0,,,,,-0.0033821700488367,0.0538984006126908,-0.0532254775186051,0.53,0.5041556708223375,0.5533675977266301,0.446967834760434,0.38,0.4958443291776625,0.5429885679863212,0.4531973324158638,0.63,569.0,0.4992264992264992,0.5460826415488079,0.4510939232942509,0.52,0.5007735007735008,0.5398519309172899,0.4624452107923671,0.43,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,qwen25_7b,1,nan,movies,math,movies->math,-0.0124482444708793,0.0113168166506521,-0.0425270944426233,0.79,0.5167364016736402,0.532868208895012,0.5003551414669356,0.03,0.4983363467190325,0.5172443444976039,0.4784302609716697,0.57,0.5107845911899118,0.5246162783054634,0.4942964328350812,0.12,0.4961987277686307,0.5144293371073028,0.4752578390744373,0.67,,,,,-0.0608183317501296,-0.0063720193454167,-0.1063794722051844,0.98,0.534182629827557,0.5643068094989242,0.4866683148436934,0.07,0.4658173701724429,0.5047394848332724,0.4296749511820927,0.92,1963.0,0.5266357019225726,0.5634857912216624,0.4908866262625199,0.06,0.4733642980774274,0.5088352354377554,0.4286934455657269,0.91,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,qwen25_7b,2,nan,math,movies,math->movies,0.0201301243046871,0.049357344894343,-0.0120302098948225,0.13,0.5067423038728898,0.5368860393073622,0.4817527678704383,0.36,0.5180506804119365,0.5392100208503552,0.494160511958143,0.09,0.4979205561072493,0.5226705423610666,0.4731818177076733,0.66,0.5067577396198969,0.5344825234567062,0.4824570395525844,0.26,,,,,0.0370673704007037,0.1251607410267209,-0.0369042181170073,0.28,0.4844086510753177,0.5431824989467918,0.443261304589664,0.65,0.5155913489246823,0.5778391133884941,0.457930660856259,0.29,569.0,0.4785239785239785,0.5458370291485242,0.4255625178840772,0.75,0.5214760214760215,0.5667751736284309,0.4712096447433946,0.19,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,qwen25_7b,2,nan,movies,math,movies->math,0.0330764880329482,0.0620651072537115,0.0065791500046052,0.0,0.5324116627377073,0.5510484690176898,0.5169083502903737,0.0,0.5251972898622459,0.5446854363626288,0.5033341123763024,0.02,0.4921208018292977,0.5057379155172669,0.4754600004628216,0.85,0.4885256832992828,0.5031047443663736,0.4636659608038977,0.94,,,,,-0.0046315991911091,0.0392749346296719,-0.0469625124152891,0.55,0.4974722162325969,0.5383724673850265,0.454470719523992,0.57,0.5025277837674031,0.5465189575719397,0.4509177970997126,0.49,1963.0,0.5071593829585123,0.5538992169735233,0.4610442415742802,0.4,0.4928406170414877,0.5252929241914049,0.4579618914799359,0.63,,,,,,,,,,,,,,,,0.7,symmetric_confident
